城市,日期,新增确诊,新增治愈,新增死亡
松江区,2020-02-15,0,1,0
松江区,2020-02-17,0,3,0
松江区,2020-02-18,0,1,0
松江区,2020-02-19,0,1,0
松江区,2020-02-22,0,2,0
松江区,2020-02-23,0,1,0
松江区,2020-02-24,0,1,0
松江区,2020-02-29,0,1,0
松江区,2020-03-06,0,1,0
松江区,2020-03-07,0,1,0
枣庄,2020-01-27,2,0,0
枣庄,2020-01-28,6,0,0
枣庄,2020-01-30,1,0,0
枣庄,2020-01-31,2,0,0
枣庄,2020-02-01,3,0,0
枣庄,2020-02-02,1,0,0
枣庄,2020-02-03,1,0,0
枣庄,2020-02-04,1,0,0
枣庄,2020-02-06,2,0,0
枣庄,2020-02-08,2,0,0
枣庄,2020-02-09,0,1,0
枣庄,2020-02-10,2,0,0
枣庄,2020-02-11,0,2,0
枣庄,2020-02-12,0,1,0
枣庄,2020-02-14,1,0,0
枣庄,2020-02-17,0,3,0
枣庄,2020-02-19,0,3,0
枣庄,2020-02-20,0,1,0
枣庄,2020-02-21,0,3,0
枣庄,2020-02-22,0,1,0
枣庄,2020-02-23,0,3,0
枣庄,2020-02-24,0,1,0
枣庄,2020-02-25,0,1,0
枣庄,2020-02-26,0,2,0
枣庄,2020-03-02,0,1,0
枣庄,2020-03-07,0,1,0
柳州,2020-01-22,1,0,0
柳州,2020-01-23,1,0,0
柳州,2020-01-24,1,0,0
柳州,2020-01-25,1,0,0
柳州,2020-01-26,2,0,0
柳州,2020-01-29,4,0,0
柳州,2020-01-30,1,0,0
柳州,2020-01-31,1,0,0
柳州,2020-02-02,2,0,0
柳州,2020-02-03,1,0,0
柳州,2020-02-04,2,1,0
柳州,2020-02-05,3,2,0
柳州,2020-02-09,2,0,0
柳州,2020-02-10,0,3,0
柳州,2020-02-12,0,1,0
柳州,2020-02-14,2,0,0
柳州,2020-02-15,0,1,0
柳州,2020-02-19,0,2,0
柳州,2020-02-20,0,1,0
柳州,2020-02-23,0,1,0
柳州,2020-02-26,0,3,0
柳州,2020-02-29,0,1,0
柳州,2020-03-02,0,1,0
柳州,2020-03-03,0,2,0
柳州,2020-03-05,0,1,0
柳州,2020-03-07,0,1,0
柳州,2020-03-10,0,1,0
柳州,2020-03-11,0,1,0
柳州,2020-03-15,0,1,0
株洲,2020-01-23,1,0,0
株洲,2020-01-25,2,0,0
株洲,2020-01-26,2,0,0
株洲,2020-01-27,2,0,0
株洲,2020-01-28,6,0,0
株洲,2020-01-29,5,0,0
株洲,2020-01-30,1,0,0
株洲,2020-01-31,3,0,0
株洲,2020-02-01,3,0,0
株洲,2020-02-02,1,1,0
株洲,2020-02-03,8,0,0
株洲,2020-02-04,4,1,0
株洲,2020-02-05,3,0,0
株洲,2020-02-06,5,5,0
株洲,2020-02-07,2,1,0
株洲,2020-02-08,10,1,0
株洲,2020-02-09,3,1,0
株洲,2020-02-10,7,1,0
株洲,2020-02-11,3,1,0
株洲,2020-02-12,4,2,0
株洲,2020-02-13,2,7,0
株洲,2020-02-14,1,2,0
株洲,2020-02-15,0,6,0
株洲,2020-02-16,0,4,0
株洲,2020-02-17,0,2,0
株洲,2020-02-18,0,2,0
株洲,2020-02-19,0,3,0
株洲,2020-02-20,0,6,0
株洲,2020-02-21,1,1,0
株洲,2020-02-22,1,0,0
株洲,2020-02-23,0,3,0
株洲,2020-02-24,0,2,0
株洲,2020-02-25,0,2,0
株洲,2020-02-26,0,2,0
株洲,2020-02-28,0,6,0
株洲,2020-03-01,0,7,0
株洲,2020-03-03,0,1,0
株洲,2020-03-04,0,3,0
株洲,2020-03-06,0,1,0
株洲,2020-03-08,0,2,0
株洲,2020-03-09,0,1,0
株洲,2020-03-12,0,1,0
株洲,2020-03-13,0,1,0
株洲,2020-03-14,0,1,0
桂林,2020-01-23,2,0,0
桂林,2020-01-24,4,0,0
桂林,2020-01-25,5,0,0
桂林,2020-01-26,3,0,0
桂林,2020-01-27,1,0,0
桂林,2020-01-28,1,0,0
桂林,2020-01-29,2,0,0
桂林,2020-01-31,3,0,0
桂林,2020-02-01,2,0,0
桂林,2020-02-02,1,0,0
桂林,2020-02-03,0,4,0
桂林,2020-02-04,2,0,0
桂林,2020-02-05,1,1,0
桂林,2020-02-06,1,0,0
桂林,2020-02-07,1,0,0
桂林,2020-02-09,1,0,0
桂林,2020-02-11,1,0,0
桂林,2020-02-15,0,5,0
桂林,2020-02-17,0,2,0
桂林,2020-02-18,0,3,0
桂林,2020-02-21,1,2,0
桂林,2020-02-24,0,6,0
桂林,2020-02-26,0,1,0
桂林,2020-02-29,0,2,0
桂林,2020-03-01,0,1,0
桂林,2020-03-02,0,1,0
桂林,2020-03-03,0,2,0
桂林,2020-03-04,0,1,0
桂林,2020-03-10,0,1,0
梁平区,2020-01-24,1,0,0
梁平区,2020-01-30,1,0,0
梁平区,2020-02-02,1,0,0
梁平区,2020-02-06,1,0,0
梁平区,2020-02-08,0,1,0
梁平区,2020-02-12,0,1,0
梁平区,2020-02-15,0,2,0
梅州,2020-01-26,1,0,0
梅州,2020-01-27,2,0,0
梅州,2020-01-28,1,0,0
梅州,2020-01-29,1,0,0
梅州,2020-02-01,1,0,0
梅州,2020-02-02,1,0,0
梅州,2020-02-03,2,0,0
梅州,2020-02-04,1,0,0
梅州,2020-02-05,2,0,0
梅州,2020-02-07,1,4,0
梅州,2020-02-12,0,1,0
梅州,2020-02-13,1,0,0
梅州,2020-02-14,1,2,0
梅州,2020-02-15,1,0,0
梅州,2020-02-17,0,1,0
梅州,2020-02-19,0,2,0
梅州,2020-02-21,0,1,0
梅州,2020-02-26,0,1,0
梅州,2020-03-04,0,1,0
梅州,2020-03-06,0,2,0
梅州,2020-03-12,0,1,0
梧州,2020-01-22,1,0,0
梧州,2020-01-25,1,0,0
梧州,2020-01-27,2,0,0
梧州,2020-01-28,0,1,0
梧州,2020-01-31,1,0,0
梧州,2020-02-03,0,1,0
梧州,2020-02-08,0,1,0
梧州,2020-02-10,0,2,0
楚雄,2020-02-02,2,0,0
楚雄,2020-02-03,1,0,0
楚雄,2020-02-04,1,0,0
楚雄,2020-02-13,0,1,0
楚雄,2020-02-20,0,1,0
楚雄,2020-02-21,0,2,0
榆林,2020-01-29,1,0,0
榆林,2020-02-05,1,0,0
榆林,2020-02-07,1,0,0
榆林,2020-02-10,0,1,0
榆林,2020-02-21,0,2,0
武汉,2020-01-10,41,2,1
武汉,2020-01-11,0,4,0
武汉,2020-01-12,0,1,0
武汉,2020-01-15,0,5,1
武汉,2020-01-16,4,3,0
武汉,2020-01-17,17,4,0
武汉,2020-01-18,59,5,1
武汉,2020-01-19,77,1,1
武汉,2020-01-20,60,0,2
武汉,2020-01-21,105,3,3
武汉,2020-01-22,62,0,8
武汉,2020-01-23,70,3,6
武汉,2020-01-24,77,1,15
武汉,2020-01-25,46,8,7
武汉,2020-01-26,80,2,18
武汉,2020-01-27,892,0,22
武汉,2020-01-28,315,0,19
武汉,2020-01-29,356,7,25
武汉,2020-01-30,378,21,30
武汉,2020-01-31,576,36,33
武汉,2020-02-01,894,32,32
武汉,2020-02-02,1033,53,41
武汉,2020-02-03,1242,79,48
武汉,2020-02-04,1967,65,49
武汉,2020-02-05,1766,63,52
武汉,2020-02-06,1501,103,64
武汉,2020-02-07,1985,164,67
武汉,2020-02-08,1379,179,63
武汉,2020-02-09,1920,167,73
武汉,2020-02-10,1552,162,67
武汉,2020-02-11,1104,171,72
武汉,2020-02-12,12523,538,108
武汉,2020-02-13,3910,370,88
武汉,2020-02-14,1923,486,107
武汉,2020-02-15,1548,413,110
武汉,2020-02-16,1690,543,76
武汉,2020-02-17,1600,761,72
武汉,2020-02-18,1660,676,116
武汉,2020-02-19,640,553,88
武汉,2020-02-20,319,766,99
武汉,2020-02-21,315,992,90
武汉,2020-02-22,573,965,82
武汉,2020-02-23,348,772,131
武汉,2020-02-24,464,1391,56
武汉,2020-02-25,370,1456,42
武汉,2020-02-26,383,1535,19
武汉,2020-02-27,313,2498,28
武汉,2020-02-28,420,1726,37
武汉,2020-02-29,565,1675,26
武汉,2020-03-01,193,1958,32
武汉,2020-03-02,111,1846,24
武汉,2020-03-03,114,1859,31
武汉,2020-03-04,131,1426,23
武汉,2020-03-05,126,1038,23
武汉,2020-03-06,74,1157,21
武汉,2020-03-07,41,1259,21
武汉,2020-03-08,36,1163,18
武汉,2020-03-09,17,896,16
武汉,2020-03-10,13,1202,19
武汉,2020-03-11,8,1053,7
武汉,2020-03-12,5,1103,6
武汉,2020-03-13,4,1254,10
武汉,2020-03-14,4,1111,10
武汉,2020-03-15,4,752,13
武汉,2020-03-16,1,836,11
武汉,2020-03-17,1,800,10
武汉,2020-03-18,0,713,6
武汉,2020-03-19,0,620,2
武汉,2020-03-20,0,502,6
武汉,2020-03-21,0,463,4
武汉,2020-03-22,0,434,9
武汉,2020-03-23,1,426,7
武汉,2020-03-24,0,372,2
武汉,2020-03-25,0,317,5
武汉,2020-03-26,0,523,4
武汉,2020-03-27,0,260,3
武汉,2020-03-28,0,367,5
武汉,2020-03-29,0,215,4
武汉,2020-03-30,0,169,1
武汉,2020-03-31,1,73,5
武汉,2020-04-01,0,45,6
武汉,2020-04-02,0,41,4
武汉,2020-04-03,1,50,4
武汉,2020-04-04,0,73,3
武汉,2020-04-05,0,69,1
武汉,2020-04-06,0,59,0
武汉,2020-04-07,0,69,1
武汉,2020-04-08,0,45,2
武汉,2020-04-09,0,49,1
武汉,2020-04-10,0,27,2
武汉,2020-04-11,0,17,0
武汉,2020-04-12,0,57,2
武汉,2020-04-13,0,25,0
武汉,2020-04-14,0,39,0
武汉,2020-04-15,0,33,0
武汉,2020-04-16,325,10,1290
武汉,2020-04-17,0,7,0
武汉,2020-04-18,0,13,0
武汉,2020-04-19,0,4,0
武汉,2020-04-20,0,3,0
武汉,2020-04-21,0,5,0
武汉,2020-04-22,0,28,0
武汉,2020-04-23,0,22,0
武汉,2020-04-24,0,24,0
武汉,2020-04-25,0,11,0
武汉,2020-04-26,0,12,0
武汉,2020-05-09,1,0,0
武汉,2020-05-10,5,0,0
武汉,2020-05-18,1,0,0
武汉,2020-05-24,0,1,0
武汉,2020-05-26,0,1,0
武汉,2020-05-29,0,1,0
武汉,2020-05-31,0,1,0
武汉,2020-06-04,0,3,0
武清区,2020-02-08,1,0,0
武清区,2020-02-13,0,1,0
武清区,2020-02-14,1,0,0
武清区,2020-02-23,0,1,0
武隆区,2020-01-29,1,0,0
武隆区,2020-02-15,0,1,0
毕节,2020-01-29,1,0,0
毕节,2020-01-31,2,0,0
毕节,2020-02-01,1,0,0
毕节,2020-02-03,4,0,0
毕节,2020-02-04,3,0,0
毕节,2020-02-05,2,0,0
毕节,2020-02-07,8,0,0
毕节,2020-02-11,1,2,0
毕节,2020-02-13,1,2,0
毕节,2020-02-14,0,1,0
毕节,2020-02-15,0,1,0
毕节,2020-02-16,0,1,0
毕节,2020-02-17,0,3,0
毕节,2020-02-21,0,3,0
毕节,2020-02-23,0,1,0
毕节,2020-02-25,0,1,0
毕节,2020-03-01,0,1,0
毕节,2020-03-07,0,1,0
毕节,2020-03-08,0,2,0
毕节,2020-03-09,0,1,0
毕节,2020-03-10,0,1,0
毕节,2020-03-12,0,2,0
永川区,2020-01-22,2,0,0
永川区,2020-01-24,1,0,0
永川区,2020-02-02,0,1,0
永川区,2020-02-08,2,0,0
永川区,2020-02-14,0,1,0
永川区,2020-02-19,0,2,0
永川区,2020-02-25,0,1,0
永州,2020-01-22,1,0,0
永州,2020-01-23,3,0,0
永州,2020-01-27,3,0,0
永州,2020-01-28,4,0,0
永州,2020-01-29,3,0,0
永州,2020-01-30,2,0,0
永州,2020-01-31,2,0,0
永州,2020-02-01,4,2,0
永州,2020-02-02,4,0,0
永州,2020-02-03,0,3,0
永州,2020-02-04,4,0,0
永州,2020-02-05,2,3,0
永州,2020-02-06,6,0,0
永州,2020-02-07,2,2,0
永州,2020-02-09,1,3,0
永州,2020-02-10,1,0,0
永州,2020-02-11,1,5,0
永州,2020-02-13,0,5,0
永州,2020-02-15,0,4,0
永州,2020-02-16,0,1,0
永州,2020-02-17,0,2,0
永州,2020-02-21,0,5,0
永州,2020-02-22,0,2,0
永州,2020-02-24,0,4,0
永州,2020-02-26,1,1,0
永州,2020-03-01,0,1,0
永州,2020-03-05,0,1,0
汉中,2020-01-25,1,0,0
汉中,2020-01-26,2,0,0
汉中,2020-01-27,1,0,0
汉中,2020-01-28,2,0,0
汉中,2020-01-30,5,0,0
汉中,2020-01-31,2,0,0
汉中,2020-02-01,2,0,0
汉中,2020-02-03,1,0,0
汉中,2020-02-04,3,0,0
汉中,2020-02-05,1,0,0
汉中,2020-02-06,1,0,0
汉中,2020-02-11,0,1,0
汉中,2020-02-15,4,0,0
汉中,2020-02-17,0,1,0
汉中,2020-02-18,1,3,0
汉中,2020-02-20,0,5,0
汉中,2020-02-29,0,11,0
汉中,2020-03-04,0,2,0
汉中,2020-03-06,0,2,0
汉中,2020-03-16,0,1,0
汕头,2020-01-24,1,0,0
汕头,2020-01-25,1,0,0
汕头,2020-01-27,3,0,0
汕头,2020-01-28,1,0,0
汕头,2020-01-29,6,0,0
汕头,2020-01-31,2,0,0
汕头,2020-02-02,3,0,0
汕头,2020-02-03,1,0,0
汕头,2020-02-04,2,3,0
汕头,2020-02-06,2,0,0
汕头,2020-02-07,3,0,0
汕头,2020-02-09,0,2,0
汕头,2020-02-12,0,2,0
汕头,2020-02-13,0,1,0
汕头,2020-02-14,0,1,0
汕头,2020-02-15,0,2,0
汕头,2020-02-16,0,2,0
汕头,2020-02-17,0,1,0
汕头,2020-02-18,0,1,0
汕头,2020-02-19,0,3,0
汕头,2020-02-20,0,2,0
汕头,2020-02-22,0,1,0
汕头,2020-02-26,0,1,0
汕头,2020-03-07,0,2,0
汕尾,2020-01-26,1,0,0
汕尾,2020-01-30,2,0,0
汕尾,2020-01-31,1,0,0
汕尾,2020-02-02,1,0,0
汕尾,2020-02-06,0,1,0
汕尾,2020-02-17,0,1,0
江北区,2020-01-25,2,0,0
江北区,2020-01-26,1,0,0
江北区,2020-01-27,1,0,0
江北区,2020-01-28,1,0,0
江北区,2020-01-29,1,0,0
江北区,2020-01-30,2,0,0
江北区,2020-01-31,4,0,0
江北区,2020-02-01,1,0,0
江北区,2020-02-02,3,0,0
江北区,2020-02-05,2,0,0
江北区,2020-02-06,1,0,0
江北区,2020-02-07,1,1,0
江北区,2020-02-08,3,0,0
江北区,2020-02-09,1,0,0
江北区,2020-02-10,1,0,0
江北区,2020-02-11,0,1,0
江北区,2020-02-14,1,1,0
江北区,2020-02-15,1,0,0
江北区,2020-02-16,1,0,0
江北区,2020-02-17,0,2,0
江北区,2020-02-18,0,3,0
江北区,2020-02-19,0,1,0
江北区,2020-02-21,0,1,0
江北区,2020-02-23,0,1,0
江北区,2020-02-25,0,3,0
江北区,2020-02-26,0,2,0
江北区,2020-02-27,0,1,0
江北区,2020-02-28,0,2,0
江北区,2020-02-29,0,2,0
江北区,2020-03-01,0,1,0
江北区,2020-03-02,0,1,0
江北区,2020-03-03,0,2,0
江北区,2020-03-10,0,1,0
江北区,2020-03-11,0,1,0
江北区,2020-03-12,0,1,0
江津区,2020-01-26,2,0,0
江津区,2020-01-29,1,0,0
江津区,2020-02-05,1,0,0
江津区,2020-02-07,0,1,0
江津区,2020-02-14,0,1,0
江津区,2020-02-17,0,1,0
江津区,2020-02-23,0,1,0
江苏-境外输入,2020-03-21,2,0,0
江苏-境外输入,2020-03-23,3,0,0
江苏-境外输入,2020-03-24,2,0,0
江苏-境外输入,2020-03-25,2,0,0
江苏-境外输入,2020-03-26,1,0,0
江苏-境外输入,2020-03-28,3,0,0
江苏-境外输入,2020-03-29,1,0,0
江苏-境外输入,2020-03-30,1,0,0
江苏-境外输入,2020-04-01,1,0,0
江苏-境外输入,2020-04-02,4,1,0
江苏-境外输入,2020-04-04,0,1,0
江苏-境外输入,2020-04-09,0,1,0
江苏-境外输入,2020-04-10,1,2,0
江苏-境外输入,2020-04-11,1,2,0
江苏-境外输入,2020-04-13,0,3,0
江苏-境外输入,2020-04-14,0,1,0
江苏-境外输入,2020-04-16,0,1,0
江苏-境外输入,2020-04-20,0,1,0
江苏-境外输入,2020-04-21,0,1,0
江苏-境外输入,2020-04-23,0,1,0
江苏-境外输入,2020-04-28,0,1,0
江苏-境外输入,2020-04-29,0,1,0
江苏-境外输入,2020-04-30,0,2,0
江苏-境外输入,2020-05-06,0,1,0
江苏-境外输入,2020-05-07,0,1,0
江苏-境外输入,2020-05-10,0,1,0
江西-境外输入,2020-03-21,1,0,0
江西-境外输入,2020-03-28,1,0,0
江西-境外输入,2020-03-29,0,1,0
江西-境外输入,2020-04-09,0,1,0
江门,2020-01-29,1,0,0
江门,2020-01-31,2,0,0
江门,2020-02-02,1,0,0
江门,2020-02-03,2,0,0
江门,2020-02-04,1,0,0
江门,2020-02-05,2,0,0
江门,2020-02-06,2,1,0
江门,2020-02-07,3,0,0
江门,2020-02-08,3,0,0
江门,2020-02-09,2,0,0
江门,2020-02-10,1,1,0
江门,2020-02-11,1,0,0
江门,2020-02-12,1,0,0
江门,2020-02-14,0,1,0
江门,2020-02-15,1,0,0
江门,2020-02-17,0,3,0
江门,2020-02-18,0,2,0
江门,2020-02-19,0,1,0
江门,2020-02-25,0,1,0
江门,2020-02-26,0,1,0
江门,2020-03-03,0,7,0
江门,2020-03-08,0,5,0
池州,2020-01-23,1,0,0
池州,2020-01-29,1,0,0
池州,2020-01-30,2,0,0
池州,2020-02-01,2,0,0
池州,2020-02-03,4,1,0
池州,2020-02-04,1,0,0
池州,2020-02-08,1,0,0
池州,2020-02-09,3,0,0
池州,2020-02-10,0,2,0
池州,2020-02-11,1,0,0
池州,2020-02-13,1,0,0
池州,2020-02-14,0,1,0
池州,2020-02-16,0,2,0
池州,2020-02-19,0,1,0
池州,2020-02-20,0,3,0
池州,2020-02-24,0,3,0
池州,2020-03-01,0,2,0
池州,2020-03-02,0,1,0
池州,2020-03-05,0,1,0
沈阳,2020-01-22,1,0,0
沈阳,2020-01-23,1,0,0
沈阳,2020-01-24,1,0,0
沈阳,2020-01-25,2,0,0
沈阳,2020-01-26,1,0,0
沈阳,2020-01-27,2,0,0
沈阳,2020-01-29,1,0,0
沈阳,2020-01-30,1,0,0
沈阳,2020-01-31,3,0,0
沈阳,2020-02-03,2,0,0
沈阳,2020-02-04,3,0,0
沈阳,2020-02-05,5,1,0
沈阳,2020-02-06,1,0,0
沈阳,2020-02-07,1,1,0
沈阳,2020-02-08,1,1,0
沈阳,2020-02-09,0,2,0
沈阳,2020-02-11,2,2,0
沈阳,2020-02-14,0,2,0
沈阳,2020-02-16,0,2,0
沈阳,2020-02-21,0,4,0
沈阳,2020-02-22,0,1,0
沈阳,2020-02-23,0,2,0
沈阳,2020-02-24,0,2,0
沈阳,2020-02-25,0,2,0
沈阳,2020-02-26,0,1,0
沈阳,2020-02-28,0,1,0
沈阳,2020-02-29,0,1,0
沈阳,2020-03-09,0,1,0
沈阳,2020-03-17,0,1,0
沈阳,2020-03-22,0,1,0
沈阳,2020-05-10,1,0,0
沈阳,2020-05-13,2,0,0
沈阳,2020-05-24,0,1,0
沈阳,2020-05-25,0,2,0
沈阳,2020-06-13,2,0,0
沈阳,2020-06-18,1,0,0
沙坪坝区,2020-01-31,2,0,0
沙坪坝区,2020-02-11,6,0,0
沙坪坝区,2020-02-16,0,1,0
沙坪坝区,2020-02-23,1,0,0
沙坪坝区,2020-02-25,0,1,0
沙坪坝区,2020-02-26,0,1,0
沙坪坝区,2020-03-02,0,2,0
沙坪坝区,2020-03-05,0,2,0
沙坪坝区,2020-03-06,0,1,0
沙坪坝区,2020-03-12,0,1,0
沧州,2020-01-23,1,0,1
沧州,2020-01-24,1,0,0
沧州,2020-01-27,3,0,0
沧州,2020-01-28,3,0,0
沧州,2020-01-29,4,0,0
沧州,2020-01-30,6,0,0
沧州,2020-01-31,1,0,0
沧州,2020-02-03,1,0,0
沧州,2020-02-05,1,0,0
沧州,2020-02-06,2,2,0
沧州,2020-02-07,5,2,0
沧州,2020-02-08,0,2,0
沧州,2020-02-09,0,2,0
沧州,2020-02-10,4,2,0
沧州,2020-02-11,5,2,0
沧州,2020-02-12,5,0,1
沧州,2020-02-13,3,0,0
沧州,2020-02-14,1,2,0
沧州,2020-02-15,1,0,0
沧州,2020-02-16,0,4,1
沧州,2020-02-17,1,0,0
沧州,2020-02-20,0,4,0
沧州,2020-02-22,0,4,0
沧州,2020-02-23,0,2,0
沧州,2020-02-24,0,3,0
沧州,2020-02-25,0,2,0
沧州,2020-02-26,0,2,0
沧州,2020-02-27,0,4,0
沧州,2020-02-28,0,2,0
沧州,2020-02-29,0,1,0
沧州,2020-03-01,0,3,0
沧州,2020-06-21,1,0,0
河东区,2020-01-21,1,0,0
河东区,2020-01-24,1,0,0
河东区,2020-01-27,3,0,0
河东区,2020-02-01,1,0,0
河东区,2020-02-02,3,0,0
河东区,2020-02-04,1,1,0
河东区,2020-02-10,1,1,1
河东区,2020-02-11,2,0,0
河东区,2020-02-13,1,2,0
河东区,2020-02-14,0,1,0
河东区,2020-02-15,0,2,0
河东区,2020-02-16,1,0,0
河东区,2020-02-20,0,1,0
河东区,2020-02-23,0,2,0
河东区,2020-02-24,0,1,0
河东区,2020-03-01,0,2,0
河东区,2020-03-03,0,1,0
河北-境外输入,2020-03-21,1,0,0
河北-境外输入,2020-03-29,2,0,0
河北-境外输入,2020-03-31,2,0,0
河北-境外输入,2020-04-01,2,0,0
河北-境外输入,2020-04-02,1,0,0
河北-境外输入,2020-04-04,1,0,0
河北-境外输入,2020-04-07,0,2,0
河北-境外输入,2020-04-08,0,1,0
河北-境外输入,2020-04-15,1,1,0
河北-境外输入,2020-04-19,0,1,0
河北-境外输入,2020-04-24,0,1,0
河北-境外输入,2020-05-04,0,2,0
河北-境外输入,2020-05-09,0,1,0
河北-境外输入,2020-05-17,0,1,0
河北区,2020-01-23,1,0,0
河北区,2020-01-24,1,0,0
河北区,2020-01-26,3,0,0
河北区,2020-01-27,2,0,0
河北区,2020-01-30,1,0,0
河北区,2020-02-01,1,0,0
河北区,2020-02-04,1,0,0
河北区,2020-02-08,0,1,0
河北区,2020-02-10,0,1,0
河北区,2020-02-11,1,0,0
河北区,2020-02-12,1,0,0
河北区,2020-02-13,0,1,0
河北区,2020-02-14,0,4,0
河北区,2020-02-18,0,1,0
河北区,2020-02-19,0,1,0
河北区,2020-02-21,0,1,0
河北区,2020-03-02,0,1,0
河北区,2020-03-11,0,1,0
河南-境外输入,2020-03-11,1,0,0
河南-境外输入,2020-03-22,1,0,0
河南-境外输入,2020-03-25,1,0,0
河南-境外输入,2020-03-27,0,1,0
河南-境外输入,2020-04-05,0,1,0
河南-境外输入,2020-04-11,0,1,0
河池,2020-01-23,1,0,0
河池,2020-01-24,2,0,0
河池,2020-01-29,2,0,0
河池,2020-01-30,1,0,0
河池,2020-02-03,2,0,0
河池,2020-02-04,1,0,0
河池,2020-02-05,2,0,0
河池,2020-02-07,4,0,0
河池,2020-02-08,4,0,1
河池,2020-02-09,2,0,0
河池,2020-02-14,1,0,0
河池,2020-02-18,1,0,0
河池,2020-02-19,0,4,0
河池,2020-02-20,1,0,0
河池,2020-02-21,1,0,0
河池,2020-02-23,2,0,0
河池,2020-02-24,1,1,0
河池,2020-02-26,0,3,0
河池,2020-03-01,0,2,0
河池,2020-03-02,0,3,0
河池,2020-03-03,0,2,0
河池,2020-03-04,0,1,0
河池,2020-03-06,0,1,0
河池,2020-03-07,0,1,0
河池,2020-03-08,0,4,0
河池,2020-03-09,0,2,0
河池,2020-03-11,0,2,0
河池,2020-03-12,0,1,0
河源,2020-01-28,1,0,0
河源,2020-02-06,1,0,0
河源,2020-02-07,1,0,0
河源,2020-02-16,1,0,0
河源,2020-02-26,0,2,0
河源,2020-04-09,1,0,0
河西区,2020-01-27,3,0,0
河西区,2020-02-04,1,0,0
河西区,2020-02-10,0,1,0
河西区,2020-02-13,0,1,0
河西区,2020-02-22,0,1,0
河西区,2020-02-23,0,1,0
泉州,2020-01-23,1,0,0
泉州,2020-01-25,2,0,0
泉州,2020-01-26,2,0,0
泉州,2020-01-27,5,0,0
泉州,2020-01-28,3,0,0
泉州,2020-01-29,5,0,0
泉州,2020-01-30,4,0,0
泉州,2020-01-31,2,0,0
泉州,2020-02-01,5,0,0
泉州,2020-02-02,2,0,0
泉州,2020-02-03,4,0,0
泉州,2020-02-04,2,3,0
泉州,2020-02-05,2,1,0
泉州,2020-02-06,1,0,0
泉州,2020-02-08,2,0,0
泉州,2020-02-09,0,6,0
泉州,2020-02-10,1,1,0
泉州,2020-02-12,1,2,0
泉州,2020-02-14,2,0,0
泉州,2020-02-20,0,3,0
泉州,2020-02-21,0,1,0
泉州,2020-02-22,0,2,0
泉州,2020-02-23,0,2,0
泉州,2020-02-24,1,0,0
泉州,2020-02-25,0,2,0
泉州,2020-02-26,0,6,0
泉州,2020-02-27,0,1,0
泉州,2020-02-28,0,1,0
泉州,2020-02-29,0,1,0
泉州,2020-03-02,0,8,0
泉州,2020-03-03,0,1,0
泉州,2020-03-04,0,2,0
泉州,2020-03-05,0,2,0
泉州,2020-03-06,0,2,0
泰安,2020-01-27,1,0,0
泰安,2020-01-28,2,0,0
泰安,2020-01-31,2,0,0
泰安,2020-02-01,4,0,0
泰安,2020-02-02,2,1,0
泰安,2020-02-03,1,0,0
泰安,2020-02-04,2,0,0
泰安,2020-02-05,4,0,0
泰安,2020-02-06,2,0,0
泰安,2020-02-08,3,0,0
泰安,2020-02-09,3,0,0
泰安,2020-02-10,6,0,0
泰安,2020-02-12,0,3,0
泰安,2020-02-15,0,1,0
泰安,2020-02-17,0,1,0
泰安,2020-02-18,0,0,1
泰安,2020-02-19,1,3,0
泰安,2020-02-20,1,3,0
泰安,2020-02-21,1,6,0
泰安,2020-02-22,0,3,0
泰安,2020-02-24,0,1,1
泰安,2020-02-26,0,1,0
泰安,2020-02-27,0,1,0
泰安,2020-02-28,0,2,0
泰安,2020-02-29,0,4,0
泰安,2020-03-01,0,3,0
泰州,2020-01-25,1,0,0
泰州,2020-01-26,1,0,0
泰州,2020-01-27,2,0,0
泰州,2020-01-28,4,0,0
泰州,2020-01-29,1,0,0
泰州,2020-01-30,3,0,0
泰州,2020-01-31,5,0,0
泰州,2020-02-02,4,0,0
泰州,2020-02-03,2,0,0
泰州,2020-02-04,3,1,0
泰州,2020-02-05,2,0,0
泰州,2020-02-06,1,2,0
泰州,2020-02-07,1,0,0
泰州,2020-02-08,0,1,0
泰州,2020-02-09,1,1,0
泰州,2020-02-10,3,0,0
泰州,2020-02-11,2,1,0
泰州,2020-02-12,1,9,0
泰州,2020-02-14,0,1,0
泰州,2020-02-16,0,4,0
泰州,2020-02-17,0,1,0
泰州,2020-02-18,0,1,0
泰州,2020-02-19,0,2,0
泰州,2020-02-21,0,1,0
泰州,2020-02-23,0,1,0
泰州,2020-02-24,0,2,0
泰州,2020-02-26,0,4,0
泰州,2020-02-27,0,5,0
泸州,2020-01-24,1,0,0
泸州,2020-01-25,1,0,0
泸州,2020-01-26,1,0,0
泸州,2020-01-27,1,0,0
泸州,2020-01-28,1,0,0
泸州,2020-02-01,1,0,0
泸州,2020-02-02,1,0,0
泸州,2020-02-03,2,0,0
泸州,2020-02-04,1,0,0
泸州,2020-02-05,2,0,0
泸州,2020-02-06,1,0,0
泸州,2020-02-08,3,2,0
泸州,2020-02-09,1,0,0
泸州,2020-02-10,1,0,0
泸州,2020-02-11,1,0,0
泸州,2020-02-16,0,1,0
泸州,2020-02-18,1,0,0
泸州,2020-02-19,4,2,0
泸州,2020-02-20,0,1,0
泸州,2020-02-23,0,2,0
